AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DELAY_LEVEL
B6,BOS,PHL,2015-01-01 11:43:00,11:37:00,-6.0,13:17:00,13:02:00,-15.0,94.0,85.0,0
B6,SJU,JFK,2015-01-01 11:43:00,11:39:00,-4.0,14:43:00,14:44:00,1.0,240.0,245.0,0
EV,JAX,EWR,2015-01-01 11:43:00,11:40:00,-3.0,14:05:00,13:57:00,-8.0,142.0,137.0,0
EV,OMA,EWR,2015-01-01 11:44:00,11:42:00,-2.0,15:34:00,15:17:00,-17.0,170.0,155.0,0
OO,BIL,SLC,2015-01-01 11:44:00,11:34:00,-10.0,13:09:00,12:44:00,-25.0,85.0,70.0,0
US,PHX,HNL,2015-01-01 11:45:00,11:47:00,2.0,15:32:00,16:22:00,50.0,407.0,455.0,0
US,LAX,CLT,2015-01-01 11:45:00,11:41:00,-4.0,19:15:00,19:01:00,-14.0,270.0,260.0,0
US,TPA,CLT,2015-01-01 11:45:00,11:51:00,6.0,13:25:00,13:33:00,8.0,100.0,102.0,1
US,CLT,STT,2015-01-01 11:45:00,12:31:00,46.0,16:18:00,16:44:00,26.0,213.0,193.0,2
US,PHL,CLT,2015-01-01 11:45:00,11:54:00,9.0,13:32:00,13:24:00,-8.0,107.0,90.0,1
US,CLT,JAX,2015-01-01 11:45:00,11:43:00,-2.0,13:10:00,12:58:00,-12.0,85.0,75.0,0
US,CLT,MIA,2015-01-01 11:45:00,11:41:00,-4.0,13:55:00,13:27:00,-28.0,130.0,106.0,0
US,MSY,PHL,2015-01-01 11:45:00,11:42:00,-3.0,15:21:00,15:33:00,12.0,156.0,171.0,0
US,DCA,TPA,2015-01-01 11:45:00,11:35:00,-10.0,14:07:00,13:49:00,-18.0,142.0,134.0,0
US,CLT,PIT,2015-01-01 11:45:00,11:37:00,-8.0,13:10:00,12:50:00,-20.0,85.0,73.0,0
WN,BDL,BWI,2015-01-01 11:45:00,11:40:00,-5.0,13:00:00,12:52:00,-8.0,75.0,72.0,0
WN,BHM,DAL,2015-01-01 11:45:00,11:40:00,-5.0,13:35:00,13:30:00,-5.0,110.0,110.0,0
WN,BWI,BDL,2015-01-01 11:45:00,11:41:00,-4.0,12:50:00,12:44:00,-6.0,65.0,63.0,0
WN,BWI,TPA,2015-01-01 11:45:00,11:45:00,0.0,14:10:00,14:08:00,-2.0,145.0,143.0,0
WN,DEN,LAS,2015-01-01 11:45:00,11:53:00,8.0,12:40:00,12:36:00,-4.0,115.0,103.0,1
WN,LAS,HOU,2015-01-01 11:45:00,11:48:00,3.0,16:45:00,16:33:00,-12.0,180.0,165.0,0
WN,LAX,SLC,2015-01-01 11:45:00,12:11:00,26.0,14:30:00,14:54:00,24.0,105.0,103.0,1
WN,MDW,DEN,2015-01-01 11:45:00,11:54:00,9.0,13:25:00,13:38:00,13.0,160.0,164.0,1
WN,MDW,PHX,2015-01-01 11:45:00,11:46:00,1.0,14:40:00,14:45:00,5.0,235.0,239.0,0
WN,MKE,BWI,2015-01-01 11:45:00,11:51:00,6.0,14:40:00,14:34:00,-6.0,115.0,103.0,1
WN,MKE,FLL,2015-01-01 11:45:00,11:55:00,10.0,15:55:00,16:01:00,6.0,190.0,186.0,1
WN,MSY,FLL,2015-01-01 11:45:00,11:45:00,0.0,14:30:00,14:23:00,-7.0,105.0,98.0,0
WN,ALB,TPA,2015-01-01 11:45:00,11:44:00,-1.0,15:00:00,14:52:00,-8.0,195.0,188.0,0
WN,PHX,LAX,2015-01-01 11:45:00,11:52:00,7.0,12:10:00,12:18:00,8.0,85.0,86.0,1
WN,PHX,ONT,2015-01-01 11:45:00,11:53:00,8.0,12:00:00,12:09:00,9.0,75.0,76.0,1
WN,PHX,SAN,2015-01-01 11:45:00,11:53:00,8.0,11:55:00,12:23:00,28.0,70.0,90.0,1
WN,PHX,SFO,2015-01-01 11:45:00,12:32:00,47.0,12:50:00,13:37:00,47.0,125.0,125.0,2
WN,PHX,SMF,2015-01-01 11:45:00,11:57:00,12.0,12:50:00,13:05:00,15.0,125.0,128.0,1
WN,RNO,LAX,2015-01-01 11:45:00,11:47:00,2.0,13:05:00,13:01:00,-4.0,80.0,74.0,0
WN,RSW,ATL,2015-01-01 11:45:00,11:42:00,-3.0,13:30:00,13:34:00,4.0,105.0,112.0,0
WN,SJC,DEN,2015-01-01 11:45:00,11:43:00,-2.0,15:15:00,15:16:00,1.0,150.0,153.0,0
WN,PHX,BUR,2015-01-01 11:45:00,11:53:00,8.0,12:15:00,12:27:00,12.0,90.0,94.0,1
UA,DEN,LIH,2015-01-01 11:45:00,12:23:00,38.0,16:33:00,16:51:00,18.0,468.0,448.0,1
UA,EWR,IAH,2015-01-01 11:45:00,11:47:00,2.0,14:38:00,14:47:00,9.0,233.0,240.0,0
UA,IAH,HDN,2015-01-01 11:45:00,11:52:00,7.0,13:41:00,14:09:00,28.0,176.0,197.0,1
UA,IAH,MTJ,2015-01-01 11:45:00,12:44:00,59.0,13:32:00,14:10:00,38.0,167.0,146.0,2
US,LAS,PHX,2015-01-01 11:45:00,11:41:00,-4.0,13:53:00,13:45:00,-8.0,68.0,64.0,0
AA,DFW,PHX,2015-01-01 11:45:00,12:09:00,24.0,13:25:00,14:15:00,50.0,160.0,186.0,1
AA,DCA,ORD,2015-01-01 11:45:00,11:42:00,-3.0,12:55:00,12:50:00,-5.0,130.0,128.0,0
AA,PSP,DFW,2015-01-01 11:45:00,11:57:00,12.0,16:35:00,16:30:00,-5.0,170.0,153.0,1
AA,MIA,DFW,2015-01-01 11:45:00,12:14:00,29.0,14:02:00,14:17:00,15.0,197.0,183.0,1
AA,LAX,DFW,2015-01-01 11:45:00,12:14:00,29.0,16:50:00,17:28:00,38.0,185.0,194.0,1
AS,ANC,PDX,2015-01-01 11:45:00,11:40:00,-5.0,16:15:00,16:04:00,-11.0,210.0,204.0,0
AS,SEA,AUS,2015-01-01 11:45:00,11:46:00,1.0,17:40:00,17:49:00,9.0,235.0,243.0,0
B6,FLL,HPN,2015-01-01 11:45:00,11:46:00,1.0,14:38:00,14:31:00,-7.0,173.0,165.0,0
DL,SAT,ATL,2015-01-01 11:45:00,11:45:00,0.0,14:55:00,14:43:00,-12.0,130.0,118.0,0
DL,GRR,MSP,2015-01-01 11:45:00,11:41:00,-4.0,12:28:00,12:20:00,-8.0,103.0,99.0,0
DL,IAH,SLC,2015-01-01 11:45:00,11:40:00,-5.0,14:11:00,13:29:00,-42.0,206.0,169.0,0
DL,SMF,SLC,2015-01-01 11:45:00,11:45:00,0.0,14:27:00,14:25:00,-2.0,102.0,100.0,0
DL,SLC,MSO,2015-01-01 11:45:00,11:40:00,-5.0,13:17:00,13:02:00,-15.0,92.0,82.0,0
DL,ORF,ATL,2015-01-01 11:45:00,11:37:00,-8.0,13:40:00,13:13:00,-27.0,115.0,96.0,0
DL,JAX,ATL,2015-01-01 11:45:00,11:42:00,-3.0,13:00:00,12:54:00,-6.0,75.0,72.0,0
DL,TRI,ATL,2015-01-01 11:45:00,11:45:00,0.0,12:57:00,12:40:00,-17.0,72.0,55.0,0
DL,TPA,ATL,2015-01-01 11:45:00,12:04:00,19.0,13:17:00,13:30:00,13.0,92.0,86.0,1
DL,MSP,PHX,2015-01-01 11:45:00,11:45:00,0.0,14:11:00,14:15:00,4.0,206.0,210.0,0
DL,FLL,ATL,2015-01-01 11:45:00,11:39:00,-6.0,13:47:00,13:32:00,-15.0,122.0,113.0,0
DL,EWR,ATL,2015-01-01 11:45:00,11:41:00,-4.0,14:18:00,13:58:00,-20.0,153.0,137.0,0
DL,BNA,DTW,2015-01-01 11:45:00,11:41:00,-4.0,14:27:00,14:06:00,-21.0,102.0,85.0,0
DL,ATL,LGA,2015-01-01 11:45:00,11:45:00,0.0,13:58:00,13:54:00,-4.0,133.0,129.0,0
EV,GSO,ATL,2015-01-01 11:45:00,11:40:00,-5.0,13:05:00,12:57:00,-8.0,80.0,77.0,0
EV,BTR,ATL,2015-01-01 11:45:00,11:48:00,3.0,14:13:00,14:08:00,-5.0,88.0,80.0,0
HA,OGG,HNL,2015-01-01 11:45:00,11:40:00,-5.0,12:21:00,12:18:00,-3.0,36.0,38.0,0
MQ,ORD,TUL,2015-01-01 11:45:00,11:45:00,0.0,13:43:00,13:45:00,2.0,118.0,120.0,0
MQ,CVG,ORD,2015-01-01 11:45:00,11:41:00,-4.0,12:15:00,12:03:00,-12.0,90.0,82.0,0
MQ,CHS,MIA,2015-01-01 11:45:00,11:40:00,-5.0,13:24:00,13:11:00,-13.0,99.0,91.0,0
MQ,TLH,MIA,2015-01-01 11:45:00,11:38:00,-7.0,13:06:00,12:53:00,-13.0,81.0,75.0,0
OO,SJC,LAX,2015-01-01 11:45:00,11:53:00,8.0,13:05:00,13:15:00,10.0,80.0,82.0,1
OO,IAH,TUS,2015-01-01 11:45:00,11:41:00,-4.0,13:25:00,13:27:00,2.0,160.0,166.0,0
OO,BTM,SLC,2015-01-01 11:45:00,11:43:00,-2.0,13:07:00,12:57:00,-10.0,82.0,74.0,0
DL,TPA,JFK,2015-01-01 11:46:00,11:43:00,-3.0,14:25:00,14:12:00,-13.0,159.0,149.0,0
DL,SYR,ATL,2015-01-01 11:46:00,11:42:00,-4.0,14:20:00,14:16:00,-4.0,154.0,154.0,0
EV,BTR,IAH,2015-01-01 11:46:00,11:41:00,-5.0,12:56:00,12:58:00,2.0,70.0,77.0,0
UA,SNA,IAH,2015-01-01 11:47:00,11:55:00,8.0,16:55:00,17:03:00,8.0,188.0,188.0,1
UA,PHX,SFO,2015-01-01 11:47:00,11:56:00,9.0,12:54:00,13:11:00,17.0,127.0,135.0,1
DL,SEA,DTW,2015-01-01 11:47:00,11:42:00,-5.0,18:55:00,18:27:00,-28.0,248.0,225.0,0
UA,DEN,BOI,2015-01-01 11:48:00,11:50:00,2.0,13:52:00,13:34:00,-18.0,124.0,104.0,0
UA,IAH,SAN,2015-01-01 11:48:00,11:49:00,1.0,13:20:00,13:08:00,-12.0,212.0,199.0,0
OO,RAP,DEN,2015-01-01 11:48:00,12:38:00,50.0,13:10:00,13:48:00,38.0,82.0,70.0,2
UA,IAH,EGE,2015-01-01 11:49:00,11:52:00,3.0,13:51:00,13:23:00,-28.0,182.0,151.0,0
UA,IAH,PHX,2015-01-01 11:49:00,11:49:00,0.0,13:50:00,13:47:00,-3.0,181.0,178.0,0
HA,HNL,ITO,2015-01-01 11:49:00,11:43:00,-6.0,12:40:00,12:35:00,-5.0,51.0,52.0,0
US,PHL,RSW,2015-01-01 11:50:00,11:44:00,-6.0,14:44:00,14:36:00,-8.0,174.0,172.0,0
US,MSY,MIA,2015-01-01 11:50:00,12:01:00,11.0,14:37:00,14:46:00,9.0,107.0,105.0,1
US,FLL,PHL,2015-01-01 11:50:00,11:42:00,-8.0,14:35:00,14:19:00,-16.0,165.0,157.0,0
US,CLT,FLL,2015-01-01 11:50:00,11:49:00,-1.0,13:56:00,13:30:00,-26.0,126.0,101.0,0
US,CLT,ALB,2015-01-01 11:50:00,11:40:00,-10.0,13:53:00,13:29:00,-24.0,123.0,109.0,0
US,CLT,LGA,2015-01-01 11:50:00,11:51:00,1.0,13:42:00,13:30:00,-12.0,112.0,99.0,0
US,CLT,RSW,2015-01-01 11:50:00,11:47:00,-3.0,13:52:00,13:32:00,-20.0,122.0,105.0,0
UA,IAH,IAD,2015-01-01 11:50:00,12:22:00,32.0,15:43:00,16:06:00,23.0,173.0,164.0,1
UA,EWR,LAX,2015-01-01 11:50:00,11:48:00,-2.0,15:07:00,15:07:00,0.0,377.0,379.0,0
WN,BNA,LGA,2015-01-01 11:50:00,11:48:00,-2.0,14:55:00,14:48:00,-7.0,125.0,120.0,0
WN,BWI,MDW,2015-01-01 11:50:00,11:46:00,-4.0,12:55:00,12:57:00,2.0,125.0,131.0,0
WN,BWI,RDU,2015-01-01 11:50:00,11:52:00,2.0,12:55:00,12:52:00,-3.0,65.0,60.0,0
WN,DEN,BUR,2015-01-01 11:50:00,11:53:00,3.0,13:15:00,13:06:00,-9.0,145.0,133.0,0
WN,DEN,OAK,2015-01-01 11:50:00,11:55:00,5.0,13:30:00,13:09:00,-21.0,160.0,134.0,0
WN,DEN,SFO,2015-01-01 11:50:00,12:00:00,10.0,13:40:00,13:14:00,-26.0,170.0,134.0,1
WN,DEN,SJC,2015-01-01 11:50:00,11:56:00,6.0,13:30:00,13:14:00,-16.0,160.0,138.0,1
WN,DEN,SNA,2015-01-01 11:50:00,11:55:00,5.0,13:15:00,12:59:00,-16.0,145.0,124.0,0
WN,DTW,PHX,2015-01-01 11:50:00,11:52:00,2.0,14:20:00,14:32:00,12.0,270.0,280.0,0
WN,IND,MCI,2015-01-01 11:50:00,11:48:00,-2.0,12:25:00,12:22:00,-3.0,95.0,94.0,0
WN,ISP,BWI,2015-01-01 11:50:00,11:45:00,-5.0,13:05:00,12:46:00,-19.0,75.0,61.0,0
WN,LAS,SNA,2015-01-01 11:50:00,11:50:00,0.0,12:55:00,12:42:00,-13.0,65.0,52.0,0
WN,LAX,DAL,2015-01-01 11:50:00,12:03:00,13.0,16:40:00,17:17:00,37.0,170.0,194.0,1
WN,MCI,DEN,2015-01-01 11:50:00,11:48:00,-2.0,12:45:00,12:29:00,-16.0,115.0,101.0,0
WN,MSY,MCI,2015-01-01 11:50:00,11:50:00,0.0,13:50:00,13:39:00,-11.0,120.0,109.0,0
WN,PHX,OMA,2015-01-01 11:50:00,11:50:00,0.0,15:15:00,15:17:00,2.0,145.0,147.0,0
WN,PHX,SJC,2015-01-01 11:50:00,11:52:00,2.0,12:50:00,12:49:00,-1.0,120.0,117.0,0
WN,PHX,SLC,2015-01-01 11:50:00,11:51:00,1.0,13:25:00,13:35:00,10.0,95.0,104.0,0
WN,PHX,SNA,2015-01-01 11:50:00,11:54:00,4.0,12:10:00,12:19:00,9.0,80.0,85.0,0
WN,PIT,BWI,2015-01-01 11:50:00,11:46:00,-4.0,12:55:00,12:36:00,-19.0,65.0,50.0,0
WN,RNO,LAS,2015-01-01 11:50:00,11:48:00,-2.0,13:00:00,12:54:00,-6.0,70.0,66.0,0
WN,SAN,LAS,2015-01-01 11:50:00,12:01:00,11.0,13:00:00,13:05:00,5.0,70.0,64.0,1
WN,TPA,DAL,2015-01-01 11:50:00,11:49:00,-1.0,13:30:00,13:28:00,-2.0,160.0,159.0,0
WN,TPA,FNT,2015-01-01 11:50:00,12:34:00,44.0,14:30:00,15:12:00,42.0,160.0,158.0,1
WN,HOU,MSY,2015-01-01 11:50:00,11:56:00,6.0,12:50:00,12:48:00,-2.0,60.0,52.0,1
UA,LAX,EWR,2015-01-01 11:50:00,11:49:00,-1.0,20:00:00,19:44:00,-16.0,310.0,295.0,0
US,CLT,DEN,2015-01-01 11:50:00,11:49:00,-1.0,13:41:00,13:32:00,-9.0,231.0,223.0,0
AA,LAX,MCO,2015-01-01 11:50:00,12:01:00,11.0,19:25:00,19:55:00,30.0,275.0,294.0,1
AA,LAX,STL,2015-01-01 11:50:00,11:46:00,-4.0,17:25:00,17:12:00,-13.0,215.0,206.0,0
AA,ORD,BOS,2015-01-01 11:50:00,11:45:00,-5.0,14:55:00,14:31:00,-24.0,125.0,106.0,0
AA,DFW,SFO,2015-01-01 11:50:00,11:55:00,5.0,13:35:00,13:30:00,-5.0,225.0,215.0,0
AA,LGA,DFW,2015-01-01 11:50:00,11:48:00,-2.0,15:00:00,14:50:00,-10.0,250.0,242.0,0
AA,MCO,MIA,2015-01-01 11:50:00,11:45:00,-5.0,12:54:00,12:59:00,5.0,64.0,74.0,0
AA,DFW,RSW,2015-01-01 11:50:00,12:01:00,11.0,15:15:00,15:51:00,36.0,145.0,170.0,1
AA,SFO,DFW,2015-01-01 11:50:00,12:04:00,14.0,17:20:00,17:36:00,16.0,210.0,212.0,1
AS,LIH,PDX,2015-01-01 11:50:00,12:24:00,34.0,19:24:00,19:27:00,3.0,334.0,303.0,1
AA,DFW,SLC,2015-01-01 11:50:00,11:46:00,-4.0,13:35:00,13:53:00,18.0,165.0,187.0,0
B6,MCO,DCA,2015-01-01 11:50:00,11:44:00,-6.0,13:58:00,13:52:00,-6.0,128.0,128.0,0
DL,MSP,CLT,2015-01-01 11:50:00,11:49:00,-1.0,15:15:00,15:04:00,-11.0,145.0,135.0,0
DL,GRR,ATL,2015-01-01 11:50:00,11:43:00,-7.0,13:58:00,13:33:00,-25.0,128.0,110.0,0
EV,MLU,ATL,2015-01-01 11:50:00,11:50:00,0.0,14:17:00,14:11:00,-6.0,87.0,81.0,0
EV,CHS,ORD,2015-01-01 11:50:00,11:42:00,-8.0,13:14:00,13:15:00,1.0,144.0,153.0,0
F9,MIA,IAD,2015-01-01 11:50:00,11:43:00,-7.0,14:20:00,14:16:00,-4.0,150.0,153.0,0
F9,PHL,TPA,2015-01-01 11:50:00,11:39:00,-11.0,14:25:00,14:23:00,-2.0,155.0,164.0,0
F9,MCI,DEN,2015-01-01 11:50:00,11:38:00,-12.0,12:38:00,12:25:00,-13.0,108.0,107.0,0
MQ,GSO,DFW,2015-01-01 11:50:00,11:43:00,-7.0,14:00:00,14:03:00,3.0,190.0,200.0,0
MQ,ORD,MSN,2015-01-01 11:50:00,11:43:00,-7.0,12:43:00,12:25:00,-18.0,53.0,42.0,0
MQ,GRB,ORD,2015-01-01 11:50:00,11:42:00,-8.0,13:05:00,12:38:00,-27.0,75.0,56.0,0
MQ,CMI,ORD,2015-01-01 11:50:00,13:43:00,113.0,12:50:00,14:42:00,112.0,60.0,59.0,2
MQ,CAE,DFW,2015-01-01 11:50:00,11:48:00,-2.0,13:50:00,14:00:00,10.0,180.0,192.0,0
OO,IND,IAH,2015-01-01 11:50:00,11:43:00,-7.0,13:31:00,13:27:00,-4.0,161.0,164.0,0
OO,SLC,MFR,2015-01-01 11:50:00,13:14:00,84.0,12:56:00,13:57:00,61.0,126.0,103.0,2
OO,ASE,DEN,2015-01-01 11:50:00,11:49:00,-1.0,12:44:00,13:03:00,19.0,54.0,74.0,0
OO,LAX,PHX,2015-01-01 11:50:00,11:49:00,-1.0,14:14:00,14:13:00,-1.0,84.0,84.0,0
AA,SJU,JFK,2015-01-01 11:51:00,11:42:00,-9.0,14:56:00,14:49:00,-7.0,245.0,247.0,0
EV,OKC,IAD,2015-01-01 11:51:00,11:47:00,-4.0,15:36:00,15:22:00,-14.0,165.0,155.0,0
OO,SAT,ORD,2015-01-01 11:52:00,11:50:00,-2.0,14:40:00,14:25:00,-15.0,168.0,155.0,0
EV,VLD,ATL,2015-01-01 11:53:00,11:49:00,-4.0,12:59:00,12:53:00,-6.0,66.0,64.0,0
UA,EWR,DEN,2015-01-01 11:54:00,12:09:00,15.0,14:21:00,14:45:00,24.0,267.0,276.0,1
US,PHL,SJU,2015-01-01 11:55:00,11:44:00,-11.0,16:45:00,15:59:00,-46.0,230.0,195.0,0
US,MCO,DCA,2015-01-01 11:55:00,11:49:00,-6.0,13:58:00,13:54:00,-4.0,123.0,125.0,0
US,MCO,PHL,2015-01-01 11:55:00,11:52:00,-3.0,14:16:00,14:13:00,-3.0,141.0,141.0,0
US,PHX,PHL,2015-01-01 11:55:00,11:59:00,4.0,18:15:00,18:04:00,-11.0,260.0,245.0,0
US,DCA,MCO,2015-01-01 11:55:00,11:52:00,-3.0,14:18:00,14:12:00,-6.0,143.0,140.0,0
US,PHL,FLL,2015-01-01 11:55:00,11:53:00,-2.0,14:45:00,14:27:00,-18.0,170.0,154.0,0
VX,LGA,DAL,2015-01-01 11:55:00,11:50:00,-5.0,14:50:00,15:03:00,13.0,235.0,253.0,0
WN,BNA,PHL,2015-01-01 11:55:00,11:50:00,-5.0,14:50:00,14:45:00,-5.0,115.0,115.0,0
WN,DEN,GEG,2015-01-01 11:55:00,11:53:00,-2.0,13:20:00,13:05:00,-15.0,145.0,132.0,0
WN,DEN,LAX,2015-01-01 11:55:00,11:58:00,3.0,13:30:00,13:18:00,-12.0,155.0,140.0,0
WN,DEN,PDX,2015-01-01 11:55:00,11:58:00,3.0,13:45:00,13:35:00,-10.0,170.0,157.0,0
WN,DEN,SAN,2015-01-01 11:55:00,12:00:00,5.0,13:20:00,13:06:00,-14.0,145.0,126.0,0
WN,DEN,SLC,2015-01-01 11:55:00,11:56:00,1.0,13:25:00,13:10:00,-15.0,90.0,74.0,0
WN,DEN,SMF,2015-01-01 11:55:00,11:59:00,4.0,13:30:00,13:09:00,-21.0,155.0,130.0,0
WN,ELP,DAL,2015-01-01 11:55:00,11:59:00,4.0,14:30:00,14:29:00,-1.0,95.0,90.0,0
WN,FLL,MKE,2015-01-01 11:55:00,11:49:00,-6.0,14:20:00,14:01:00,-19.0,205.0,192.0,0
WN,LAS,DAL,2015-01-01 11:55:00,11:56:00,1.0,16:35:00,16:35:00,0.0,160.0,159.0,0
WN,LAS,OAK,2015-01-01 11:55:00,12:13:00,18.0,13:25:00,13:33:00,8.0,90.0,80.0,1
WN,LAS,RNO,2015-01-01 11:55:00,11:55:00,0.0,13:15:00,13:10:00,-5.0,80.0,75.0,0
WN,LAX,SFO,2015-01-01 11:55:00,11:55:00,0.0,13:10:00,13:02:00,-8.0,75.0,67.0,0
WN,MCO,ATL,2015-01-01 11:55:00,11:49:00,-6.0,13:35:00,13:11:00,-24.0,100.0,82.0,0
WN,OAK,LAX,2015-01-01 11:55:00,11:55:00,0.0,13:10:00,13:11:00,1.0,75.0,76.0,0
WN,PHX,HOU,2015-01-01 11:55:00,12:03:00,8.0,15:20:00,15:50:00,30.0,145.0,167.0,1
WN,SAN,SJC,2015-01-01 11:55:00,11:53:00,-2.0,13:15:00,13:07:00,-8.0,80.0,74.0,0
WN,SFO,LAS,2015-01-01 11:55:00,11:54:00,-1.0,13:20:00,13:26:00,6.0,85.0,92.0,0
WN,SJC,LAX,2015-01-01 11:55:00,11:54:00,-1.0,13:10:00,13:21:00,11.0,75.0,87.0,0
WN,SLC,LAS,2015-01-01 11:55:00,12:20:00,25.0,12:10:00,12:39:00,29.0,75.0,79.0,1
UA,MCO,IAH,2015-01-01 11:55:00,12:15:00,20.0,13:30:00,13:47:00,17.0,155.0,152.0,1
UA,ORD,IAH,2015-01-01 11:55:00,12:05:00,10.0,14:48:00,15:03:00,15.0,173.0,178.0,1
UA,ORD,SEA,2015-01-01 11:55:00,11:57:00,2.0,14:33:00,14:21:00,-12.0,278.0,264.0,0
AA,ATL,DFW,2015-01-01 11:55:00,12:10:00,15.0,13:25:00,13:39:00,14.0,150.0,149.0,1
AA,JFK,MCO,2015-01-01 11:55:00,11:50:00,-5.0,14:40:00,14:53:00,13.0,165.0,183.0,0
AA,LAX,ORD,2015-01-01 11:55:00,11:52:00,-3.0,18:00:00,18:08:00,8.0,245.0,256.0,0
AA,BOS,ORD,2015-01-01 11:55:00,11:47:00,-8.0,13:50:00,13:29:00,-21.0,175.0,162.0,0
AA,TPA,MIA,2015-01-01 11:55:00,11:48:00,-7.0,13:00:00,12:43:00,-17.0,65.0,55.0,0
AA,SMF,DFW,2015-01-01 11:55:00,12:07:00,12.0,17:15:00,17:38:00,23.0,200.0,211.0,1
AA,ICT,DFW,2015-01-01 11:55:00,11:50:00,-5.0,13:20:00,13:10:00,-10.0,85.0,80.0,0
AS,SEA,SFO,2015-01-01 11:55:00,13:43:00,108.0,13:59:00,15:35:00,96.0,124.0,112.0,2
AS,SEA,LAS,2015-01-01 11:55:00,11:50:00,-5.0,14:18:00,14:06:00,-12.0,143.0,136.0,0
B6,DEN,BOS,2015-01-01 11:55:00,12:28:00,33.0,17:39:00,17:41:00,2.0,224.0,193.0,1
DL,ATL,SRQ,2015-01-01 11:55:00,11:52:00,-3.0,13:26:00,13:16:00,-10.0,91.0,84.0,0
DL,PBI,DTW,2015-01-01 11:55:00,11:49:00,-6.0,14:49:00,14:59:00,10.0,174.0,190.0,0
DL,LAX,RDU,2015-01-01 11:55:00,11:51:00,-4.0,19:39:00,19:28:00,-11.0,284.0,277.0,0
DL,ROC,ATL,2015-01-01 11:55:00,12:00:00,5.0,14:20:00,14:16:00,-4.0,145.0,136.0,0
AA,PDX,DFW,2015-01-01 11:55:00,12:03:00,8.0,17:35:00,17:50:00,15.0,220.0,227.0,1
AA,SFO,MIA,2015-01-01 11:55:00,12:53:00,58.0,20:16:00,21:01:00,45.0,321.0,308.0,2
DL,ATL,MCO,2015-01-01 11:55:00,11:54:00,-1.0,13:21:00,13:19:00,-2.0,86.0,85.0,0
DL,PBI,LGA,2015-01-01 11:55:00,11:54:00,-1.0,14:42:00,14:38:00,-4.0,167.0,164.0,0
DL,LAS,DTW,2015-01-01 11:55:00,11:50:00,-5.0,18:48:00,18:40:00,-8.0,233.0,230.0,0
DL,MEM,ATL,2015-01-01 11:55:00,11:54:00,-1.0,14:20:00,14:11:00,-9.0,85.0,77.0,0
DL,SEA,ATL,2015-01-01 11:55:00,11:56:00,1.0,19:34:00,19:16:00,-18.0,279.0,260.0,0
DL,RSW,DTW,2015-01-01 11:55:00,11:51:00,-4.0,14:49:00,14:41:00,-8.0,174.0,170.0,0
EV,ORD,JAN,2015-01-01 11:55:00,12:01:00,6.0,14:03:00,14:08:00,5.0,128.0,127.0,1
EV,JAN,ATL,2015-01-01 11:55:00,11:50:00,-5.0,14:13:00,14:04:00,-9.0,78.0,74.0,0
EV,ORD,GRB,2015-01-01 11:55:00,13:55:00,120.0,12:51:00,14:49:00,118.0,56.0,54.0,2
EV,ORD,FSD,2015-01-01 11:55:00,11:51:00,-4.0,13:37:00,13:42:00,5.0,102.0,111.0,0
EV,ORD,MLI,2015-01-01 11:55:00,11:51:00,-4.0,12:49:00,12:40:00,-9.0,54.0,49.0,0
MQ,MSP,ORD,2015-01-01 11:55:00,11:58:00,3.0,13:25:00,13:15:00,-10.0,90.0,77.0,0
MQ,DFW,MKE,2015-01-01 11:55:00,11:52:00,-3.0,14:08:00,14:19:00,11.0,133.0,147.0,0
MQ,OMA,ORD,2015-01-01 11:55:00,11:46:00,-9.0,13:30:00,13:06:00,-24.0,95.0,80.0,0
MQ,ORD,DSM,2015-01-01 11:55:00,11:51:00,-4.0,13:03:00,12:55:00,-8.0,68.0,64.0,0
OO,SFO,SMF,2015-01-01 11:55:00,13:21:00,86.0,12:42:00,14:07:00,85.0,47.0,46.0,2
OO,ORD,ICT,2015-01-01 11:55:00,11:50:00,-5.0,13:45:00,14:04:00,19.0,110.0,134.0,0
OO,SFO,ACV,2015-01-01 11:55:00,11:54:00,-1.0,13:16:00,13:13:00,-3.0,81.0,79.0,0
OO,MKE,ORD,2015-01-01 11:55:00,11:50:00,-5.0,12:45:00,12:31:00,-14.0,50.0,41.0,0
OO,ORD,SAT,2015-01-01 11:55:00,13:07:00,72.0,15:06:00,16:20:00,74.0,191.0,193.0,2
OO,SFO,SLC,2015-01-01 11:55:00,12:09:00,14.0,14:47:00,14:58:00,11.0,112.0,109.0,1
OO,LAX,CLD,2015-01-01 11:55:00,11:56:00,1.0,12:40:00,12:41:00,1.0,45.0,45.0,0
EV,ORD,OMA,2015-01-01 11:56:00,11:53:00,-3.0,13:34:00,13:25:00,-9.0,98.0,92.0,0
OO,SAT,IAH,2015-01-01 11:56:00,12:08:00,12.0,12:54:00,13:10:00,16.0,58.0,62.0,1
OO,IAH,ASE,2015-01-01 11:56:00,12:07:00,11.0,13:48:00,13:37:00,-11.0,172.0,150.0,1
DL,HNL,LAX,2015-01-01 11:57:00,11:58:00,1.0,19:30:00,19:13:00,-17.0,333.0,315.0,0
